facility_id,facility_name,facility_type,capacity_numeric,capacity_unit,region,licence_issue_date,inspection_date,latitude,longitude,remarks,date_anomaly
8040.0,"Mack, Mora and Rowe Hosp.",Health Centre,,,St. Lucy,2020-06-17,2024-06-21,13.23544,-58.95535,,False
8043.0,Ramos-Gomez,Health Centre,,,St. John,2023-07-12,2021-09-17,12.91049,-59.20439,Needs upgrade,True
107.0,Hill LLC Medical Center,,10.0,beds,St. James,2016-02-27,2024-11-27,13.17356,-58.86267,,False
934.0,Nichols-Powell Health Centre,Health Centre,,,St. Lucy,2024-12-26,2024-10-26,12.99616,-59.19297,Reinspection due,True
54843.0,St. Jones Inc Hospital,Hospital,93.0,cots,St. George,2025-01-26,2020-11-09,13.109,-59.24754,,True
8048.0,Wolfe-Esparza Polyclinic,Hospital,,,St. James,2020-11-09,2021-11-24,12.98411,-59.29951,Reinspection due,False
8049.0,"St. Shea, West and Taylor",Health Centre,,,St. Peter,2018-03-21,2023-09-16,12.91805,-59.06078,Reinspection due,False
,Thompson and Sons Clinic,Health Centre,467.0,beds,Christ Church,2020-09-20,2021-10-05,,,Reinspection due,False
1769.0,Bailey-Oconnor Hosp.,Hospital,69.0,units,St. Lucy,2020-03-16,2024-07-21,13.135,-58.705000000000005,,False
,Coleman-Ortiz Hosp.,Polyclinic,,,St. John,2017-10-09,2024-08-28,13.298055555555555,-58.88527777777778,Needs upgrade,False
7984.0,"Schaefer, Price and Green Medical Center",Health Centre,231.0,units,St. John,2019-07-17,2018-11-22,13.121666666666668,-58.82166666666667,,True
1772.0,Mcclain PLC Polyclinic,Health Centre,7.0,beds,Christ Church,2016-10-20,2022-10-25,,,,False
1774.0,Brewer-PLC Infirmary,Community Health Centre,10.0,beds,St. Peter,2016-02-04,2020-12-28,,,,False
,Hill PLC NewLine,Polyclinic,76.0,cots,St. John,2024-03-03,2020-04-15,12.70083,-59.14353,,True
9746.0,"Huber,-Price-and-Watson Clinic",Polyclinic,,,St. James,2019-02-06,2020-04-21,12.919722222222221,-58.85,,False
9749.0,Allen-Murphy,Polyclinic,,,St. Joseph,2023-02-24,2021-06-05,13.21064,-58.96556,Follow-up 2023,True
2816.0,Roberts Ltd,Health Centre,,,St. Joseph,2020-09-22,2023-08-13,13.04,-58.7325,Follow-up 2023,False
5170.0,"Dennis, Thompson and Lloyd Infirmary St. Michael",,299.0,units,St. Michael,2017-12-24,2022-01-09,13.15457,-58.95184,Reinspection due,False
5171.0,Moore PLC Polyclinic,Community Health Centre,185.0,beds,St. Michael,2019-07-24,2024-06-19,13.12138888888889,-59.052499999999995,,False
,"St. White,-Hurley-and-Lin Infirmary",Community Health Centre,429.0,patients,St. George,2016-12-06,2022-06-28,,,Good,False
,Li and Sons ChristChurch,Hospital,177.0,cots,Christ Church,2016-05-24,2022-12-24,12.84103,-58.71921,,False
5179.0,Palmer-Guerra,Polyclinic,348.0,patients,St. Joseph,2018-07-31,2021-02-08,12.75728,-59.28906,,False
5180.0,St. Payne-Williams,Community Health Centre,233.0,units,St. James,2023-09-14,2018-09-17,12.940555555555555,-58.76888888888889,,True
5181.0,"St. Gregory, Smith and Jones",Community Health Centre,105.0,capacity,St. Peter,2022-09-12,2021-01-25,13.13301,-59.24415,,True
,"Ritter,-Mccoy-and-Miller",Polyclinic,,,St. Lucy,2025-03-24,2019-04-24,13.09231,-59.2193,Needs upgrade,True
,"Jackson, Ortiz and Mcfarland Clinic",Health Centre,39.0,beds,St. Joseph,2022-08-17,2022-03-12,,,Follow-up 2023,True
5166.0,Crane PLC Medical Center St.George,Community Health Centre,,,St. George,2016-06-21,2024-09-12,13.28715,-59.14471,Reinspection due,False
740.0,St. Garcia Inc Polyclinic,Health Centre,134.0,beds,St. George,2017-10-07,2022-08-11,13.10331,-59.03509,,False
,"St. Cox, Hall and Davis",Community Health Centre,10.0,beds,St. Lucy,2018-09-07,2021-01-14,12.74491,-58.87568,,False
8021.0,St Mitchell-Robinson Polyclinic,,313.0,capacity,St. James,2023-03-06,2022-01-19,12.938055555555556,-58.95777777777778,Good,True
8025.0,Dean-Flores Clinic,Health Centre,476.0,beds,St. Joseph,2019-07-10,2023-09-30,12.74686,-59.15992,,False
8026.0,Fields LLC,Polyclinic,330.0,capacity,St. Peter,2016-04-02,2025-11-02,13.282222222222224,-59.08972222222222,,False
8027.0,Diaz-Simpson Clinic,Health Centre,,,St. John,2020-09-03,2019-01-16,13.00457,-58.81336,Good,True
5188.0,"Kelly, Johnson and Sheppard Polyclinic",Polyclinic,,,St. George,2017-12-12,2019-07-17,13.25985,-59.03582,Reinspection due,False
5190.0,"Stanley, Wilson and Reed",Health Centre,259.0,beds,St. George,2023-08-18,2024-11-05,12.932222222222222,-58.96472222222223,,False
,Dawson-Skinner,Health Centre,,,St. Michael,2023-05-05,2021-04-25,12.92815,-59.21442,Follow-up 2023,True
5192.0,Smith Inc Hosp.,Health Centre,,,St. John,2023-05-26,2023-10-07,13.056111111111111,-58.75222222222222,Reinspection due,False
5193.0,Washington-Castillo Medical Center,Health Centre,,,St. Lucy,2018-09-07,2019-10-14,13.01545,-59.09122,,False
5196.0,Williams Inc Hosp.,Polyclinic,378.0,patients,St. James,2022-06-03,2020-06-27,13.20295,-58.76051,,True
,Wright-Welch Clinic,Polyclinic,10.0,beds,Christ Church,2021-02-20,2023-05-20,,,Reinspection due,False
5199.0,Wong and Sons St.Joseph,Health Centre,,,St. Joseph,2024-03-28,2020-09-04,12.98239,-59.22495,Reinspection due,True
,Atkinson-Charles Hospital,Hospital,375.0,units,St. Lucy,2021-07-12,2025-03-20,13.15935,-59.24133,,False
,Atkinson-Charles Hosp.,Hospital,375.0,units,St. Lucy,2021-07-12,2025-03-20,13.15935,-59.24133,,False
,Santos-Stanton Infirmary,Health Centre,,,St. Peter,2016-07-19,2018-02-08,13.07969,-58.89402,Follow-up 2023,False
5207.0,Perez-Owens Health Centre,Health Centre,383.0,beds,St. George,2020-03-08,2019-10-08,13.08602,-59.14521,,True
5208.0,Wilson-Banks Hosp.,Clinic,316.0,cots,St. James,2020-04-22,2021-11-26,13.16861111111111,-58.83222222222223,,False
5209.0,Olson Ltd Health Centre St. John NewLine,,10.0,beds,St. John,2016-05-11,2021-08-18,13.26875,-59.20392,,False
,"Oconnor, Ford and Kline",Hospital,10.0,beds,St. Joseph,2024-02-17,2023-11-18,13.036111111111111,-58.70444444444445,,True
5216.0,Moore Group,Polyclinic,187.0,units,St. Michael,2023-05-21,2019-02-17,12.79473,-59.17142,,True
938.0,Burton-Inc,Health Centre,,,St. Peter,2023-10-16,2021-02-09,12.89185,-59.26718,Needs upgrade,True
5187.0,"Ryan, Bishop and Cruz Infirmary St.Joseph",Polyclinic,145.0,beds,St. Joseph,2016-02-26,2020-03-18,13.11182,-59.16938,,False
8036.0,Vargas and Sons,Hospital,10.0,beds,St. George,2021-02-10,2018-04-13,12.72915,-59.03745,,True
8005.0,"Carroll, Davis and Burke St.Michael",,136.0,units,St. Michael,2025-01-04,2024-03-04,12.96929,-59.0408,,True
8008.0,St. Singleton-Inc,Health Centre,131.0,capacity,St. John,2020-07-26,2022-01-01,12.84737,-58.8267,,False
,"Brown,-Vaughn-and-George",Polyclinic,10.0,beds,St. Joseph,2021-12-15,2022-02-14,13.16607,-58.79187,,False
8014.0,Zhang Inc NewLine,Hospital,,,St. Lucy,2019-06-06,2018-01-04,13.16989,-58.73764,,True
729.0,Rosales PLC Medical Center ST.,Polyclinic,223.0,capacity,St. Peter,2023-07-16,2019-09-29,12.82627,-58.76705,,True
,Reed-Ltd Clinic,,396.0,beds,St. James,2023-02-18,2018-03-08,12.926666666666666,-58.87861111111111,,True
5237.0,Chandler-Sullivan Medical Center,Polyclinic,481.0,patients,St. Andrew,2019-11-17,2019-11-20,12.90584,-59.14281,,False
,St. Bailey Ltd,Health Centre,10.0,beds,St. James,2016-01-23,2021-01-25,13.03978,-58.75691,,False
5241.0,"Ramirez, Ashley and Lee Medical Center St.George",Polyclinic,,,St. George,2019-12-21,2025-01-12,12.94786,-59.02002,Needs upgrade,False
3778.0,Short-Collins Infirmary St.Peter,Health Centre,402.0,beds,St. Peter,2017-10-18,2024-06-12,12.92206,-59.29272,,False
5221.0,Olson PLC,,200.0,beds,St. Joseph,2016-03-01,2022-12-14,12.94564,-59.12509,Reinspection due,False
5223.0,"Holt, Franklin and Jackson Medical Center St. Joseph",Health Centre,392.0,patients,St. Joseph,2024-02-16,2024-10-01,13.00579,-59.14083,,False
,St. Thomas LLC,Health Centre,,,St. James,2016-01-07,2020-06-11,13.204444444444444,-59.29388888888889,Reinspection due,False
5227.0,Mccoy-Meyers Hosp. St.Michael,Health Centre,169.0,units,St. Michael,2019-11-26,2020-07-29,13.120277777777778,-58.83388888888889,,False
679.0,Nunez-Benson,Health Centre,122.0,beds,St. Michael,2024-05-31,2019-05-20,12.712777777777777,-59.236666666666665,,True
270.0,Guerrero-Smith Polyclinic,Health Centre,,,St. Joseph,2024-10-24,2022-07-19,13.10945,-59.04976,,True
754.0,"Carter, Leonard and Roy",,314.0,beds,St. Michael,2022-08-31,2024-06-19,13.02606,-59.10901,Good,False
7990.0,"Williams,-Heath-and-Snyder Hosp.",Hospital,418.0,beds,St. Michael,2024-03-29,2018-05-20,12.78614,-58.84789,,True
7992.0,St. Porter and Sons Polyclinic,Health Centre,281.0,beds,St. Joseph,2018-10-01,2024-03-10,13.24573,-59.23185,,False
7995.0,"Foster, Miles and Hood Health Centre",,322.0,beds,St. Joseph,2021-09-02,2025-01-27,13.02738,-59.00053,,False
,St. Prince Ltd Hosp.,Health Centre,10.0,beds,St. Peter,2018-07-09,2023-12-13,,,,False
7998.0,Marshall-Murphy Polyclinic ycuL,,225.0,capacity,St. Lucy,2022-02-25,2023-04-25,13.15934,-58.97798,Needs upgrade,False
,Atkins-LLC,Health Centre,37.0,patients,St. Joseph,2023-03-22,2025-04-11,,,Follow-up 2023,False
8001.0,"Guzman, Miller and Harper Medical Center",Hospital,10.0,beds,St. Peter,2016-06-21,2018-06-24,,,,False
,Anderson Ltd Medical Center,Hospital,378.0,cots,Christ Church,2025-08-19,2019-02-09,13.239166666666666,-59.013888888888886,,True
189.0,"st. Wilson, Wagner and Ruiz",Health Centre,330.0,capacity,St. James,2017-11-06,2022-11-23,12.78213,-58.95021,,False
1766.0,Lewis Group,Hospital,484.0,capacity,St. John,2016-06-16,2018-12-28,12.99516,-58.87592,,False
5228.0,Brown-Ford Medical Center,Community Health Centre,133.0,capacity,St. John,2016-10-16,2020-02-24,13.15141,-59.08459,,False
5229.0,Hall-Diaz Medical Center,Polyclinic,78.0,beds,St. John,2022-05-17,2023-02-21,,,Follow-up 2023,False
2.0,Washington-Gardner CHRIST,Polyclinic,127.0,beds,Christ Church,2022-07-16,2025-07-16,13.265277777777778,-58.863055555555555,,False
5233.0,Schneider PLC,Community Health Centre,367.0,beds,St. Lucy,2021-01-06,2021-10-05,,,Needs upgrade,False
5236.0,Lopez-Daniel,Health Centre,,,St. Lucy,2024-11-17,2025-10-30,13.2847,-59.00681,Reinspection due,False
,"Rodriguez, Lane and Gamble",Health Centre,10.0,beds,St. Joseph,2021-01-24,2025-04-24,,,Reinspection due,False
946.0,Collins-Norris,Hospital,,,St. Joseph,2021-11-27,2024-02-02,12.853333333333333,-58.790277777777774,Follow-up 2023,False
,st. Murray Inc,Hospital,,,St. George,2016-07-18,2023-09-12,13.278055555555556,-58.845555555555556,,False
4602.0,Smith Ltd Polyclinic ST.,Health Centre,11.0,capacity,St. John,2018-12-21,2022-07-10,13.06861,-59.10302,,False
5246.0,"St. Miller, Farmer and Floyd Health Centre",Health Centre,10.0,beds,St. George,2025-12-13,2021-01-26,12.79072,-59.03979,,True
5247.0,"Scott, Johnson and Fleming Hosp.",Clinic,230.0,patients,St. Joseph,2023-07-23,2021-10-01,12.78294,-58.89877,,True
5248.0,St. Vaughn Group Medical Center,Community Health Centre,10.0,beds,St. Andrew,2024-09-17,2025-08-14,12.80924,-59.07162,,False
5251.0,"Anderson, Contreras and Giles Infirmary",,478.0,beds,St. John,2016-10-05,2018-06-24,12.82897,-58.73433,Needs upgrade,False
8019.0,Leon-Taylor Hosp.,Polyclinic,129.0,cots,St. Michael,2022-04-14,2020-01-28,12.76754,-59.07379,,True
5253.0,Martin-Marshall St. George,Community Health Centre,457.0,patients,St. George,2021-06-03,2024-08-26,12.7553,-58.85912,,False
5254.0,"Russo,-Pena-and-Barrett",Health Centre,493.0,beds,Christ Church,2017-04-24,2023-01-20,12.91534,-58.95236,,False
8004.0,Wallace-Ltd Hosp.,Hospital,385.0,cots,St. George,2021-08-25,2018-11-19,12.72354,-58.94361,,True
,Lee and Sons,Polyclinic,283.0,units,St. Joseph,2020-03-25,2018-10-01,12.762777777777778,-58.84166666666667,,True
,Weaver-Smith,Community Health Centre,10.0,beds,St. Andrew,,2024-09-06,13.05122,-58.78555,Good,False
4193.0,Martin-Rodriguez,Hospital,442.0,patients,St. Andrew,2024-11-10,2021-03-13,12.99893,-59.15727,,True
743.0,St. Zimmerman PLC Medical Center,Health Centre,264.0,beds,St. Joseph,2020-12-29,2018-11-21,13.13342,-58.75236,,True
744.0,Chen-Kelly,Health Centre,186.0,capacity,St. Lucy,2024-02-16,2021-08-20,12.788611111111111,-59.10388888888889,,True
747.0,"Cooper, Wilson and Castillo Hosp.",Health Centre,364.0,patients,St. Michael,2016-07-22,2019-01-30,12.73391,-59.23583,,False
750.0,"Knight, Wright and Smith",,18.0,beds,St. Joseph,2016-09-22,2019-02-26,12.95707,-58.84946,Follow-up 2023,False
270.0,"Ortiz, Johnson and Murray Polyclinic St.Andrew",Health Centre,10.0,beds,St. Andrew,2021-04-21,2022-11-18,,,Good,False
752.0,"Freeman,-Luna-and-Garcia Hosp.",Health Centre,6.0,beds,St. James,2019-12-20,2024-03-12,13.03115,-59.28856,,False
,"St. Klein, Bernard and Figueroa Polyclinic",Health Centre,2.0,cots,St. Lucy,2019-11-12,2023-12-05,13.1263,-58.95542,,False
179.0,"Banks,-Hill-and-Jimenez NewLine",Hospital,486.0,patients,St. John,2023-08-14,2023-03-07,,,Reinspection due,True
68399.0,st. Jefferson LLC,,345.0,units,St. John,2024-09-06,2018-07-22,13.285833333333333,-59.034166666666664,Reinspection due,True
5485.0,Kim Group Clinic St.John,Polyclinic,82.0,units,St. John,2016-02-18,2020-02-24,12.80112,-59.18153,,False
5262.0,"Oliver, Schultz and Moore",Health Centre,41.0,beds,St. Michael,2017-10-21,2021-10-09,,,Reinspection due,False
3375.0,Smith-Fitzgerald Polyclinic,Health Centre,453.0,patients,St. Joseph,2016-07-02,2021-07-30,,,Follow-up 2023,False
,Rollins-Terry Infirmary,Community Health Centre,,,St. Lucy,2021-02-26,2022-02-13,13.0375,-59.26138888888889,Follow-up 2023,False
5268.0,Martinez-Smith Clinic,Health Centre,152.0,capacity,St. Lucy,2023-03-04,2018-06-22,13.274722222222223,-58.80916666666666,,True
5268.0,Martinez-Smith Clin.,Health Centre,152.0,capacity,St. Lucy,2023-03-04,2018-06-22,13.274722222222223,-58.80916666666666,,True
102.0,Harris-Esparza ChristChurch,Health Centre,488.0,units,Christ Church,2025-07-30,2021-10-07,,,,True
105.0,Green-Manning Health Centre,Hospital,,,Christ Church,2019-08-08,2024-08-28,12.71436,-58.98327,Follow-up 2023,False
107.0,st. Mcbride LLC Clinic,Clinic,101.0,units,St. Andrew,2020-08-17,2019-06-03,12.789166666666667,-59.075833333333335,,True
5281.0,"Barnes,-Walsh-and-Ross Hosp.",,10.0,beds,St. George,2018-05-03,2025-08-22,12.97183,-59.18724,Good,False
7970.0,"Aguirre, Olson and Duarte Health Centre",Hospital,493.0,cots,St. Peter,2017-09-09,2021-03-29,13.01027,-59.10087,,False
7973.0,Dudley Ltd,Clinic,10.0,beds,St. George,2021-09-06,2021-02-08,12.96861111111111,-58.70666666666667,,True
7976.0,St. Ruiz-Leonard,Hospital,10.0,beds,St. Andrew,2022-11-01,2022-01-08,,,Needs upgrade,True
7978.0,St. Preston-LLC Hosp.,Health Centre,461.0,units,St. George,2024-12-29,2022-10-10,13.09791,-59.19739,,True
7979.0,St. Rodriguez-Williams Polyclinic,,362.0,beds,St. Lucy,2017-04-10,2025-09-25,13.18582,-58.94753,Good,False
319386.0,"Thompson, Cole and Brown Hospital St.Andrew",Health Centre,313.0,beds,St. Andrew,2020-02-09,2022-12-23,12.83356,-58.7399,,False
7981.0,Cardenas-Rodriguez Clinic,Hospital,10.0,beds,St. James,2016-04-02,2022-01-31,13.11355,-58.73148,,False
7981.0,Cardenas-Rodriguez Clin.,Hospital,10.0,beds,St. James,2016-04-02,2022-01-31,13.11355,-58.73148,,False
7982.0,Perez Ltd Hospital ycuL,Health Centre,,,St. Lucy,2023-02-11,2020-04-30,12.79,-59.033055555555556,Reinspection due,True
,Martin Group Hosp.,Health Centre,255.0,beds,St. George,2017-10-01,2021-11-20,13.0799,-59.17042,,False
7953.0,Mack LLC St.Peter,Clinic,174.0,units,St. Peter,2025-04-12,2023-01-16,13.00257,-59.10605,,True
,St. Chapman-Klein Medical Center,Clinic,417.0,beds,St. Andrew,2025-10-05,2023-03-02,,,Follow-up 2023,True
1741.0,Wright Inc Polyclinic ST.,Health Centre,59.0,capacity,St. James,2023-09-20,2018-11-03,13.0025,-59.05638888888888,,True
,Williams PLC St. Andrew,Clinic,341.0,beds,St. Andrew,2024-01-02,2021-09-22,13.25284,-59.15985,,True
,Hernandez-and-Sons Medical Center,Polyclinic,72.0,beds,St. Lucy,2016-08-27,2025-11-03,12.91925,-59.02683,,False
1746.0,Smith-Santos Hospital,Hospital,452.0,units,St. John,2024-06-05,2023-05-23,12.789444444444444,-59.143055555555556,,True
23.0,"Rodriguez, Hanson and Franklin Clinic",Health Centre,25.0,beds,St. Andrew,2023-06-16,2023-02-08,12.73017,-58.78261,,True
1750.0,"Chambers, Robinson and Hall Infirmary",Hospital,407.0,patients,St. John,2024-11-29,2020-07-24,13.23198,-59.26168,,True
,St. Williams-Inc,Health Centre,113.0,units,St. Michael,2024-10-24,2019-06-27,12.71758,-59.01889,,True
,Delgado-Lopez Health Centre ST.,Health Centre,480.0,beds,St. Peter,2019-06-26,2021-05-04,13.051944444444445,-59.106944444444444,,False
9744.0,st. Conley-Haynes,Hospital,,,St. John,2023-02-20,2021-07-03,13.03625,-58.81141,Follow-up 2023,True
99.0,Gallegos PLC christ,Hospital,,,Christ Church,2017-07-06,2025-06-19,13.22849,-59.1433,Good,False
7955.0,"Perez, Jones and Ward Infirmary",Polyclinic,254.0,units,St. Lucy,2018-02-15,2020-04-27,13.24945,-58.95551,,False
7961.0,"St. Galloway, Dixon and Gonzalez Infirmary",Clinic,156.0,beds,St. James,2023-12-17,2024-12-18,,,Follow-up 2023,False
,Clark-Kirby Polyclinic,Community Health Centre,115.0,beds,St. Joseph,2018-04-25,2020-01-04,12.86389,-58.8365,,False
,Odom-Frye Clinic St.Joseph,Community Health Centre,277.0,beds,St. Joseph,2019-09-18,2018-01-05,12.950277777777776,-59.299166666666665,,True
7967.0,"Thomas,-Newton-and-Nelson Health Centre St. Andrew",Community Health Centre,,,St. Andrew,2016-05-31,2025-04-09,12.85997,-59.19297,,False
9532.0,Ward Inc,Hospital,10.0,beds,St. Andrew,2024-08-25,2022-04-24,,,Follow-up 2023,True
,Martin-Callahan Hospital St. Peter,Health Centre,245.0,beds,St. Peter,2020-08-16,2018-09-06,12.90926,-58.98905,,True
,"Wood, Johnson and Rhodes Hosp.",Hospital,383.0,patients,St. Lucy,2017-09-22,2023-09-14,13.25908,-59.06682,,False
5311.0,Lewis and Sons ST.,Clinic,10.0,beds,St. Joseph,2017-08-26,2022-03-01,13.10966,-58.85186,,False
,Hubbard-Stephenson Medical Center,Polyclinic,294.0,beds,Christ Church,2017-11-27,2025-03-30,13.08735,-59.09549,,False
5314.0,Rogers LLC Christ,Clinic,177.0,capacity,Christ Church,2017-04-15,2018-02-27,12.81027777777778,-58.95722222222223,,False
,Brown-Group Infirmary ycuL,Polyclinic,10.0,beds,St. Lucy,2018-12-26,2020-09-16,,,Good,False
5298.0,Hall Ltd,Community Health Centre,433.0,patients,St. Andrew,2024-03-02,2019-10-18,,,Good,True
,Johnson-Peters Polyclinic NewLine,Polyclinic,455.0,capacity,St. George,2017-03-18,2025-05-15,,,Reinspection due,False
43.0,"Warner, Poole and Garcia Health Centre",Polyclinic,174.0,cots,St. John,2019-06-17,2019-11-12,12.94397,-58.94804,,False
,Bradford Inc,Hospital,10.0,beds,Christ Church,2016-06-29,2019-05-07,13.211388888888887,-58.94083333333333,,False
5324.0,Douglas-Mcpherson,Clinic,,,St. James,2025-05-16,2018-06-13,12.75388888888889,-58.706944444444446,Good,True
5326.0,Flynn Inc Hospital,Community Health Centre,10.0,beds,St. James,2023-09-18,2024-08-12,12.91773,-58.81156,,False
5328.0,"Sloan,-Fuentes-and-Hunter Infirmary",Clinic,437.0,cots,St. John,2016-01-09,2020-11-15,13.20912,-59.25234,,False
,St. Espinoza-Dunn Medical Center,Clinic,56.0,beds,St. Michael,2019-07-25,2020-09-23,13.14378,-59.09807,,False
,"Larson, Obrien and Jones Infirmary",,447.0,capacity,St. Michael,2020-11-21,2018-04-30,12.77055,-58.8341,,True
,Andrews-Anthony Health Centre,Community Health Centre,304.0,capacity,St. Joseph,2024-07-23,2020-06-02,13.057777777777778,-59.10888888888889,,True
,Ewing LLC Clinic,Clinic,226.0,beds,St. George,2019-06-30,2022-11-14,,,Reinspection due,False
,Grant Ltd ST.,Health Centre,43.0,capacity,St. James,2018-07-24,2025-01-02,13.02598,-58.93463,,False
5302.0,"St Holmes, Woodward and Harmon",Clinic,,,St. John,2016-09-01,2024-10-14,13.03916,-58.93524,Reinspection due,False
,Wilkins-Inc ChristChurch,Health Centre,5.0,capacity,Christ Church,2020-08-26,2022-03-11,12.78907,-59.07413,,False
,Hall-Cox Hospital,Health Centre,477.0,beds,Christ Church,2024-08-17,2020-10-05,12.73379,-58.97179,,True
,Freeman-Newton,Clinic,263.0,beds,St. Peter,2016-12-14,2024-07-07,12.94787,-59.05694,,False
157.0,Cisneros and Sons Medical Center,Health Centre,344.0,beds,St. Peter,2020-09-10,2019-10-25,13.07899,-58.84994,,True
161.0,Ingram-Thomas Clinic St.Joseph,Clinic,396.0,cots,St. Joseph,2020-07-05,2025-01-25,13.08661,-59.14029,,False
163.0,Walker PLC,Health Centre,10.0,beds,Christ Church,2018-01-04,2024-10-19,,,Good,False
165.0,"St. Jones, Allen and Powell Clinic",Polyclinic,235.0,units,St. George,2021-06-24,2023-07-17,12.70265,-59.15354,,False
765.0,Cooper Group Infirmary,Hospital,,,St. Lucy,2024-03-15,2019-11-10,13.00977,-58.74833,Good,True
7936.0,Wilson PLC Clinic,Polyclinic,353.0,capacity,St. Peter,2022-09-08,2020-02-12,,,Reinspection due,True
7940.0,"Wilson, Giles and Schroeder Medical Center St. Joseph",Polyclinic,92.0,cots,St. Joseph,2025-01-12,2018-12-16,13.09378,-58.96826,,True
,"Martinez, Jones and Robinson Clinic",Health Centre,63.0,beds,St. Michael,2017-06-02,2021-02-08,13.11526,-58.93146,,False
5342.0,St. Alvarez and Sons Clinic,,10.0,beds,St. Michael,2020-01-16,2023-08-10,12.8493,-58.70533,,False
5343.0,"Matthews,-Schwartz-and-Munoz",Health Centre,10.0,beds,St. John,2025-04-05,2021-05-08,12.927222222222222,-59.12583333333333,,True
5345.0,"Sherman, Blackwell and Rangel Polyclinic",Clinic,126.0,patients,St. James,2023-04-18,2021-05-12,13.21033,-58.98465,,True
5346.0,Riley and Sons Health Centre,Health Centre,,,Christ Church,2024-02-01,2022-10-16,12.89769,-58.87563,Follow-up 2023,True
5347.0,"St. Johnson, Mitchell and Lucas Polyclinic",Hospital,331.0,cots,St. Andrew,2023-09-26,2019-04-30,,,Reinspection due,True
2.0,Hopkins-and-Sons Medical Center,Hospital,,,St. Michael,2016-11-21,2022-07-03,12.97579,-58.88326,Follow-up 2023,False
,"Nelson,-Lucas-and-Fletcher Christ",Health Centre,251.0,units,Christ Church,2016-10-17,2020-03-02,13.04505,-58.75892,,False
5319.0,"Owens, Howard and Stokes Health Centre",Health Centre,,,St. James,2025-04-13,2018-04-11,12.87198,-59.14117,Good,True
5322.0,"St Snyder, Garrett and Phillips Hospital",Clinic,184.0,cots,St. Andrew,2016-02-19,2024-06-18,13.15455,-59.29935,,False
5322.0,"St Snyder, Garrett and Phillips Hosp.",Clinic,184.0,cots,St. Andrew,2016-02-19,2024-06-18,13.15455,-59.29935,,False
5351.0,Price-Best,Health Centre,362.0,patients,St. Joseph,2016-05-05,2020-03-31,,,,False
5352.0,Hall LLC Clinic ST.,Hospital,123.0,cots,St. Joseph,2019-03-03,2023-12-20,13.01189,-59.12894,,False
,Richardson-Brown,Polyclinic,163.0,beds,St. Lucy,2018-05-20,2023-12-19,13.006944444444445,-59.04083333333333,,False
,St. Sherman-Fisher,Health Centre,,,St. Lucy,2022-07-22,2022-11-30,13.06027777777778,-59.09111111111111,Reinspection due,False
,"Kim, Cooper and Holden Polyclinic",Polyclinic,324.0,capacity,St. Lucy,2022-10-26,2021-12-22,13.29076,-58.97446,,True
958.0,Cervantes PLC Hosp.,,197.0,beds,St. Michael,2018-12-22,2025-04-12,13.015277777777778,-59.066111111111105,,False
1726.0,Chambers-Group Hosp.,Health Centre,50.0,beds,Christ Church,2025-10-14,2025-10-24,12.96141,-59.20975,,False
3214.0,Sanchez-Walters,Hospital,117.0,units,St. Michael,2021-05-30,2021-11-06,13.29804,-59.03821,,False
1732.0,Bradley PLC Hosp.,,395.0,units,St. Lucy,2019-12-12,2024-02-08,12.817222222222222,-59.08555555555556,Reinspection due,False
5333.0,"James, Griffin and Christian Hospital",Polyclinic,,,Christ Church,2019-09-28,2023-08-26,12.76795,-58.94932,Good,False
5334.0,"Ellis, Dawson and Riddle Polyclinic",Health Centre,,,St. George,2019-08-03,2023-05-05,12.80162,-59.29217,Good,False
270757.0,"St Wilson, Hall and Wilkins Polyclinic",Clinic,,,St. Peter,2023-09-10,2022-01-14,12.788333333333334,-58.939722222222215,Reinspection due,True
7944.0,"St. Nichols, Kim and Mcgee Hosp.",Hospital,480.0,capacity,St. Joseph,2019-01-09,2025-08-21,12.71348,-59.22577,,False
89260.0,White LLC,Health Centre,267.0,beds,St. Lucy,2019-01-23,2021-03-31,,,Reinspection due,False
7923.0,Hughes Ltd Medical Center,Community Health Centre,247.0,units,St. Peter,2018-11-16,2025-07-20,12.808611111111112,-58.70638888888889,,False
7927.0,Nelson-Delgado Health Centre,Hospital,,,St. James,2021-02-25,2023-10-09,13.01922,-59.19081,Good,False
9524.0,Kim Inc Polyclinic St. Andrew,Clinic,,,St. Andrew,2018-03-22,2020-04-24,12.80255,-58.96377,,False
,"Bush,-Wright-and-Bradford Clinic",Clinic,10.0,beds,St. Joseph,2019-05-05,2022-01-24,12.98157,-58.90119,,False
,"Johnston, Erickson and Walker Polyclinic",Health Centre,315.0,beds,St. George,2022-06-11,2022-03-21,13.07321,-58.99148,,True
1733.0,"Miller,-Moran-and-Martin Health Centre St. Andrew",Polyclinic,170.0,beds,St. Andrew,2017-06-10,2018-01-13,13.02863,-58.94768,,False
1734.0,Clark and Sons,Polyclinic,493.0,beds,St. James,2023-03-27,2025-01-17,13.20727,-59.11277,,False
679.0,"Melendez, Maxwell and Larson Hospital St. James",Health Centre,61.0,patients,St. James,2017-05-01,2018-03-05,12.8475,-59.140277777777776,,False
5360.0,st. Chavez-Edwards Polyclinic,Health Centre,452.0,cots,St. Peter,2023-02-15,2024-11-20,,,Reinspection due,False
